casa_id,fecha,consumo_kwh,temperatura,irradiacion_solar,Tiene_Placas,Produccion_Solar_kWh
1,2020-03-21,0.101,15.8,5.3,0,0.0
1,2020-03-21,0.126,15.8,5.3,0,0.0
1,2020-03-21,0.132,15.8,5.3,0,0.0
1,2020-03-21,0.763,15.8,5.3,1,0.0232593432206277
1,2020-03-21,0.282,15.8,5.3,0,0.0
1,2020-03-21,0.093,15.8,5.3,1,0.0216115305003666
1,2020-03-21,0.057,15.8,5.3,0,0.0
1,2020-03-21,0.122,15.8,5.3,0,0.0
1,2020-03-21,0.207,15.8,5.3,1,0.0235586774065505
1,2020-03-21,0.684,15.8,5.3,0,0.0
1,2020-03-21,0.233,15.8,5.3,1,0.0142205494728844
1,2020-03-21,0.152,15.8,5.3,1,0.0139557904306583
1,2020-03-22,0.032,12.7,3.3,0,0.0
1,2020-03-22,0.086,12.7,3.3,0,0.0
1,2020-03-22,0.053,12.7,3.3,0,0.0
1,2020-03-22,0.049,12.7,3.3,1,0.0069962542161746
1,2020-03-22,0.079,12.7,3.3,1,0.0131398226080864
1,2020-03-22,0.023,12.7,3.3,0,0.0
1,2020-03-22,0.083,12.7,3.3,0,0.0
1,2020-03-22,0.021,12.7,3.3,0,0.0
1,2020-03-22,0.171,12.7,3.3,0,0.0
1,2020-03-22,0.331,12.7,3.3,0,0.0
1,2020-03-22,0.267,12.7,3.3,0,0.0
1,2020-03-22,0.385,12.7,3.3,0,0.0
1,2020-03-22,0.045,12.7,3.3,1,0.0074502050671007
1,2020-03-22,0.263,12.7,3.3,0,0.0
1,2020-03-22,0.189,12.7,3.3,0,0.0
1,2020-03-22,0.968,12.7,3.3,0,0.0
1,2020-03-22,0.099,12.7,3.3,0,0.0
1,2020-03-22,0.096,12.7,3.3,0,0.0
1,2020-03-22,0.026,12.7,3.3,0,0.0
1,2020-03-22,0.302,12.7,3.3,0,0.0
1,2020-03-22,0.235,12.7,3.3,1,0.0073845146347629
1,2020-03-22,0.334,12.7,3.3,0,0.0
1,2020-03-22,0.25,12.7,3.3,0,0.0
1,2020-03-22,0.289,12.7,3.3,1,0.0153908608902973
1,2020-03-23,0.027,14.0,1.4,0,0.0
1,2020-03-23,0.075,14.0,1.4,1,0.0043699858105235
1,2020-03-23,0.032,14.0,1.4,1,0.0054943515959043
1,2020-03-23,0.07,14.0,1.4,1,0.0064871496672133
1,2020-03-23,0.036,14.0,1.4,0,0.0
1,2020-03-23,0.067,14.0,1.4,0,0.0
1,2020-03-23,0.039,14.0,1.4,1,0.0035118407831947
1,2020-03-23,0.318,14.0,1.4,0,0.0
1,2020-03-23,0.248,14.0,1.4,0,0.0
1,2020-03-23,0.432,14.0,1.4,0,0.0
1,2020-03-23,0.34,14.0,1.4,0,0.0
1,2020-03-23,0.418,14.0,1.4,1,0.0054110844434268
1,2020-03-23,0.338,14.0,1.4,0,0.0
1,2020-03-23,0.425,14.0,1.4,0,0.0
1,2020-03-23,0.338,14.0,1.4,1,0.0045889627315588
1,2020-03-23,0.529,14.0,1.4,1,0.0029679316794811
1,2020-03-23,0.169,14.0,1.4,1,0.0063446001500089
1,2020-03-23,0.098,14.0,1.4,0,0.0
1,2020-03-23,0.047,14.0,1.4,1,0.0062991775886452
1,2020-03-23,0.081,14.0,1.4,0,0.0
1,2020-03-23,0.341,14.0,1.4,0,0.0
1,2020-03-23,0.533,14.0,1.4,0,0.0
1,2020-03-23,0.212,14.0,1.4,0,0.0
1,2020-03-23,0.19,14.0,1.4,0,0.0
1,2020-03-24,0.086,14.5,9.4,1,0.0242823123555382
1,2020-03-24,0.032,14.5,9.4,0,0.0
1,2020-03-24,0.071,14.5,9.4,1,0.0433487846816429
1,2020-03-24,0.042,14.5,9.4,0,0.0
1,2020-03-24,0.061,14.5,9.4,1,0.0341621699215555
1,2020-03-24,0.05,14.5,9.4,1,0.0201528961368045
1,2020-03-24,0.053,14.5,9.4,0,0.0
1,2020-03-24,0.329,14.5,9.4,0,0.0
1,2020-03-24,0.257,14.5,9.4,1,0.0456976099266277
1,2020-03-24,0.35,14.5,9.4,0,0.0
1,2020-03-24,0.389,14.5,9.4,0,0.0
1,2020-03-24,0.466,14.5,9.4,1,0.0250785950876394
1,2020-03-24,0.37,14.5,9.4,0,0.0
1,2020-03-24,0.365,14.5,9.4,0,0.0
1,2020-03-24,0.209,14.5,9.4,1,0.043300594501843
1,2020-03-24,0.306,14.5,9.4,0,0.0
1,2020-03-24,0.055,14.5,9.4,0,0.0
1,2020-03-24,0.094,14.5,9.4,0,0.0
1,2020-03-24,0.079,14.5,9.4,0,0.0
1,2020-03-24,0.049,14.5,9.4,0,0.0
1,2020-03-24,0.174,14.5,9.4,0,0.0
1,2020-03-24,0.157,14.5,9.4,0,0.0
1,2020-03-24,0.574,14.5,9.4,1,0.0457621425072375
1,2020-03-24,0.195,14.5,9.4,1,0.0310678138038194
1,2020-03-25,0.094,10.6,7.4,0,0.0
1,2020-03-25,0.027,10.6,7.4,0,0.0
1,2020-03-25,0.084,10.6,7.4,1,0.0289824512087872
1,2020-03-25,0.022,10.6,7.4,0,0.0
1,2020-03-25,0.088,10.6,7.4,0,0.0
1,2020-03-25,0.032,10.6,7.4,0,0.0
1,2020-03-25,0.081,10.6,7.4,0,0.0
1,2020-03-25,0.271,10.6,7.4,1,0.0301602958237669
1,2020-03-25,0.385,10.6,7.4,0,0.0
1,2020-03-25,0.375,10.6,7.4,0,0.0
1,2020-03-25,0.36,10.6,7.4,1,0.0330604682384979
1,2020-03-25,0.31,10.6,7.4,1,0.0340613861848884
1,2020-03-25,0.32,10.6,7.4,1,0.0302290982019401
1,2020-03-25,0.352,10.6,7.4,0,0.0
1,2020-03-25,0.367,10.6,7.4,0,0.0
1,2020-03-25,0.622,10.6,7.4,0,0.0
1,2020-03-25,1.032,10.6,7.4,0,0.0
1,2020-03-25,0.045,10.6,7.4,0,0.0
1,2020-03-25,0.102,10.6,7.4,0,0.0
1,2020-03-25,0.033,10.6,7.4,1,0.0168860986395389
1,2020-03-25,0.099,10.6,7.4,0,0.0
1,2020-03-25,0.358,10.6,7.4,1,0.0277300755621115
1,2020-03-25,0.403,10.6,7.4,0,0.0
1,2020-03-25,0.25,10.6,7.4,0,0.0
1,2020-03-26,0.104,9.0,5.6,0,0.0
1,2020-03-26,0.046,9.0,5.6,0,0.0
1,2020-03-26,0.057,9.0,5.6,0,0.0
1,2020-03-26,0.056,9.0,5.6,1,0.021627172710183
1,2020-03-26,0.041,9.0,5.6,0,0.0
1,2020-03-26,0.072,9.0,5.6,0,0.0
1,2020-03-26,0.023,9.0,5.6,1,0.0220804538169143
1,2020-03-26,0.276,9.0,5.6,0,0.0
1,2020-03-26,0.278,9.0,5.6,1,0.0224312795131322
1,2020-03-26,0.392,9.0,5.6,0,0.0
1,2020-03-26,0.331,9.0,5.6,0,0.0
1,2020-03-26,0.622,9.0,5.6,0,0.0
1,2020-03-26,0.387,9.0,5.6,0,0.0
1,2020-03-26,0.389,9.0,5.6,0,0.0
1,2020-03-26,0.885,9.0,5.6,0,0.0
1,2020-03-26,0.367,9.0,5.6,0,0.0
1,2020-03-26,0.227,9.0,5.6,0,0.0
1,2020-03-26,0.102,9.0,5.6,0,0.0
1,2020-03-26,0.095,9.0,5.6,0,0.0
1,2020-03-26,0.441,9.0,5.6,1,0.0274356309644242
1,2020-03-26,0.284,9.0,5.6,0,0.0
1,2020-03-26,0.522,9.0,5.6,0,0.0
1,2020-03-26,0.594,9.0,5.6,1,0.0171596888203349
1,2020-03-26,0.367,9.0,5.6,0,0.0
1,2020-03-27,0.296,8.2,9.7,1,0.0282260160160084
1,2020-03-27,0.231,8.2,9.7,0,0.0
1,2020-03-27,0.265,8.2,9.7,1,0.0257801649665632
1,2020-03-27,0.072,8.2,9.7,0,0.0
1,2020-03-27,0.153,8.2,9.7,0,0.0
1,2020-03-27,0.098,8.2,9.7,0,0.0
1,2020-03-27,0.1,8.2,9.7,1,0.021820250197977
1,2020-03-27,0.406,8.2,9.7,0,0.0
1,2020-03-27,0.384,8.2,9.7,1,0.0429565068802797
1,2020-03-27,0.581,8.2,9.7,0,0.0
1,2020-03-27,0.414,8.2,9.7,0,0.0
1,2020-03-27,0.246,8.2,9.7,0,0.0
1,2020-03-27,0.31,8.2,9.7,0,0.0
1,2020-03-27,0.356,8.2,9.7,0,0.0
1,2020-03-27,0.334,8.2,9.7,0,0.0
1,2020-03-27,0.44,8.2,9.7,0,0.0
1,2020-03-27,0.125,8.2,9.7,0,0.0
1,2020-03-27,0.103,8.2,9.7,0,0.0
1,2020-03-27,0.043,8.2,9.7,0,0.0
1,2020-03-27,0.077,8.2,9.7,0,0.0
1,2020-03-27,0.042,8.2,9.7,0,0.0
1,2020-03-27,0.521,8.2,9.7,1,0.0344897128539664
1,2020-03-27,0.488,8.2,9.7,0,0.0
1,2020-03-27,0.168,8.2,9.7,0,0.0
1,2020-03-28,0.075,10.0,9.1,0,0.0
1,2020-03-28,0.026,10.0,9.1,1,0.0279390506033972
1,2020-03-28,0.078,10.0,9.1,1,0.0294816598242925
1,2020-03-28,0.019,10.0,9.1,0,0.0
1,2020-03-28,0.086,10.0,9.1,0,0.0
1,2020-03-28,0.019,10.0,9.1,0,0.0
1,2020-03-28,0.087,10.0,9.1,0,0.0
1,2020-03-28,0.019,10.0,9.1,0,0.0
1,2020-03-28,0.171,10.0,9.1,0,0.0
1,2020-03-28,0.193,10.0,9.1,0,0.0
1,2020-03-28,0.08,10.0,9.1,0,0.0
1,2020-03-28,0.198,10.0,9.1,0,0.0
1,2020-03-28,0.087,10.0,9.1,0,0.0
1,2020-03-28,0.092,10.0,9.1,1,0.0420272357291146
1,2020-03-28,0.397,10.0,9.1,0,0.0
1,2020-03-28,0.927,10.0,9.1,0,0.0
1,2020-03-28,0.477,10.0,9.1,0,0.0
1,2020-03-28,0.065,10.0,9.1,0,0.0
1,2020-03-28,0.09,10.0,9.1,1,0.0339202098522565
1,2020-03-28,0.084,10.0,9.1,1,0.0368799050001597
1,2020-03-28,0.048,10.0,9.1,0,0.0
1,2020-03-28,0.093,10.0,9.1,1,0.0264438424814052
1,2020-03-28,0.367,10.0,9.1,1,0.0323506890766713
1,2020-03-28,0.271,10.0,9.1,0,0.0
1,2020-03-29,0.185,9.0,3.0,1,0.0115851464023988
1,2020-03-29,0.029,9.0,3.0,1,0.0066809694667063
1,2020-03-29,0.037,9.0,3.0,0,0.0
1,2020-03-29,0.071,9.0,3.0,1,0.0105704298962346
1,2020-03-29,0.039,9.0,3.0,1,0.0133573784031495
1,2020-03-29,0.131,9.0,3.0,1,0.0146908805086249
1,2020-03-29,0.035,9.0,3.0,0,0.0
1,2020-03-29,0.069,9.0,3.0,0,0.0
1,2020-03-29,0.039,9.0,3.0,1,0.0110091637094749
1,2020-03-29,0.06,9.0,3.0,0,0.0
1,2020-03-29,0.224,9.0,3.0,0,0.0
1,2020-03-29,0.261,9.0,3.0,1,0.0067028013627102
1,2020-03-29,0.41,9.0,3.0,0,0.0
1,2020-03-29,0.381,9.0,3.0,0,0.0
1,2020-03-29,0.458,9.0,3.0,0,0.0
1,2020-03-29,0.861,9.0,3.0,0,0.0
1,2020-03-29,0.23,9.0,3.0,0,0.0
1,2020-03-29,0.33,9.0,3.0,1,0.0119364912052273
1,2020-03-29,0.306,9.0,3.0,0,0.0
1,2020-03-29,0.083,9.0,3.0,1,0.0080068115094905
1,2020-03-29,0.111,9.0,3.0,1,0.0125510736496999
1,2020-03-29,0.244,9.0,3.0,1,0.0071028887177573
1,2020-03-29,0.683,9.0,3.0,0,0.0
1,2020-03-29,0.235,9.0,3.0,1,0.0132952321985291
1,2020-03-30,0.031,4.6,0.9,1,0.0044599787884063
1,2020-03-30,0.085,4.6,0.9,1,0.0032875446387707
1,2020-03-30,0.027,4.6,0.9,0,0.0
1,2020-03-30,0.076,4.6,0.9,0,0.0
1,2020-03-30,0.033,4.6,0.9,0,0.0
1,2020-03-30,0.071,4.6,0.9,0,0.0
1,2020-03-30,0.035,4.6,0.9,0,0.0
1,2020-03-30,0.2,4.6,0.9,0,0.0
1,2020-03-30,0.338,4.6,0.9,0,0.0
1,2020-03-30,0.371,4.6,0.9,1,0.0040809769070007
1,2020-03-30,0.39,4.6,0.9,0,0.0
1,2020-03-30,0.426,4.6,0.9,1,0.002025014245785
1,2020-03-30,0.342,4.6,0.9,0,0.0
1,2020-03-30,0.385,4.6,0.9,0,0.0
1,2020-03-30,0.457,4.6,0.9,0,0.0
1,2020-03-30,1.065,4.6,0.9,0,0.0
1,2020-03-30,0.758,4.6,0.9,1,0.0034233527140413
1,2020-03-30,0.276,4.6,0.9,0,0.0
1,2020-03-30,0.125,4.6,0.9,0,0.0
1,2020-03-30,0.042,4.6,0.9,1,0.0041274642412967
1,2020-03-30,0.074,4.6,0.9,0,0.0
1,2020-03-30,0.41,4.6,0.9,0,0.0
1,2020-03-30,0.954,4.6,0.9,0,0.0
1,2020-03-30,0.384,4.6,0.9,0,0.0
1,2020-03-31,0.266,5.0,0.0,0,0.0
1,2020-03-31,0.296,5.0,0.0,1,0.0
1,2020-03-31,0.245,5.0,0.0,0,0.0
1,2020-03-31,0.303,5.0,0.0,0,0.0
1,2020-03-31,0.238,5.0,0.0,1,0.0
1,2020-03-31,0.299,5.0,0.0,0,0.0
1,2020-03-31,0.236,5.0,0.0,0,0.0
1,2020-03-31,0.494,5.0,0.0,0,0.0
1,2020-03-31,0.515,5.0,0.0,0,0.0
1,2020-03-31,0.456,5.0,0.0,0,0.0
1,2020-03-31,0.549,5.0,0.0,1,0.0
1,2020-03-31,0.615,5.0,0.0,0,0.0
1,2020-03-31,0.525,5.0,0.0,1,0.0
1,2020-03-31,0.601,5.0,0.0,0,0.0
1,2020-03-31,0.404,5.0,0.0,1,0.0
1,2020-03-31,0.505,5.0,0.0,0,0.0
1,2020-03-31,0.638,5.0,0.0,1,0.0
1,2020-03-31,0.075,5.0,0.0,1,0.0
1,2020-03-31,0.139,5.0,0.0,0,0.0
1,2020-03-31,0.067,5.0,0.0,0,0.0
1,2020-03-31,0.101,5.0,0.0,0,0.0
1,2020-03-31,0.352,5.0,0.0,0,0.0
1,2020-03-31,0.721,5.0,0.0,0,0.0
1,2020-03-31,0.275,5.0,0.0,1,0.0
1,2020-04-01,0.092,12.3,4.1,0,0.0
1,2020-04-01,0.037,12.3,4.1,0,0.0
1,2020-04-01,0.079,12.3,4.1,1,0.0141921373161964
1,2020-04-01,0.025,12.3,4.1,0,0.0
1,2020-04-01,0.089,12.3,4.1,0,0.0
1,2020-04-01,0.022,12.3,4.1,0,0.0
1,2020-04-01,0.092,12.3,4.1,1,0.0203612965723821
1,2020-04-01,0.167,12.3,4.1,0,0.0
1,2020-04-01,0.355,12.3,4.1,0,0.0
1,2020-04-01,0.387,12.3,4.1,0,0.0
1,2020-04-01,0.317,12.3,4.1,0,0.0
1,2020-04-01,0.29,12.3,4.1,0,0.0
1,2020-04-01,0.301,12.3,4.1,0,0.0
1,2020-04-01,0.392,12.3,4.1,0,0.0
1,2020-04-01,0.326,12.3,4.1,0,0.0
1,2020-04-01,0.214,12.3,4.1,0,0.0
1,2020-04-01,0.28,12.3,4.1,0,0.0
1,2020-04-01,0.052,12.3,4.1,0,0.0
1,2020-04-01,0.623,12.3,4.1,0,0.0
1,2020-04-01,0.404,12.3,4.1,0,0.0
1,2020-04-01,0.079,12.3,4.1,0,0.0
1,2020-04-01,0.092,12.3,4.1,0,0.0
1,2020-04-01,0.494,12.3,4.1,1,0.013850278172224
1,2020-04-01,0.334,12.3,4.1,0,0.0
1,2020-04-02,0.074,10.2,1.0,1,0.0023014861665421
1,2020-04-02,0.035,10.2,1.0,0,0.0
1,2020-04-02,0.073,10.2,1.0,0,0.0
1,2020-04-02,0.02,10.2,1.0,1,0.0034220844346171
1,2020-04-02,0.092,10.2,1.0,1,0.0034437885219347
1,2020-04-02,0.105,10.2,1.0,0,0.0
1,2020-04-02,0.025,10.2,1.0,1,0.0020810769836495
1,2020-04-02,0.253,10.2,1.0,0,0.0
1,2020-04-02,0.417,10.2,1.0,1,0.0023815248827457
1,2020-04-02,0.408,10.2,1.0,0,0.0
1,2020-04-02,0.353,10.2,1.0,1,0.004548071568928
1,2020-04-02,0.292,10.2,1.0,0,0.0
1,2020-04-02,0.355,10.2,1.0,0,0.0
1,2020-04-02,0.747,10.2,1.0,1,0.0020646050551316
1,2020-04-02,0.661,10.2,1.0,1,0.0035927501734978
1,2020-04-02,0.424,10.2,1.0,1,0.0020703055190119
1,2020-04-02,0.107,10.2,1.0,0,0.0
1,2020-04-02,0.126,10.2,1.0,1,0.0030906665281188
1,2020-04-02,0.05,10.2,1.0,0,0.0
1,2020-04-02,0.085,10.2,1.0,1,0.0032558800405939
1,2020-04-02,0.066,10.2,1.0,0,0.0
1,2020-04-02,0.529,10.2,1.0,1,0.0048051436711978
1,2020-04-02,0.327,10.2,1.0,1,0.0021510353659649
1,2020-04-02,0.349,10.2,1.0,0,0.0
1,2020-04-03,0.05,8.8,9.6,1,0.0365883682699848
1,2020-04-03,0.061,8.8,9.6,0,0.0
1,2020-04-03,0.081,8.8,9.6,0,0.0
1,2020-04-03,0.021,8.8,9.6,0,0.0
1,2020-04-03,0.085,8.8,9.6,1,0.0348139026943161
1,2020-04-03,0.019,8.8,9.6,0,0.0
1,2020-04-03,0.086,8.8,9.6,0,0.0
1,2020-04-03,0.154,8.8,9.6,1,0.043936508037813
1,2020-04-03,0.382,8.8,9.6,0,0.0
1,2020-04-03,0.326,8.8,9.6,0,0.0
1,2020-04-03,0.397,8.8,9.6,1,0.0217545576862033
1,2020-04-03,0.168,8.8,9.6,0,0.0
1,2020-04-03,0.382,8.8,9.6,0,0.0
1,2020-04-03,0.337,8.8,9.6,1,0.0253403977083158
1,2020-04-03,0.268,8.8,9.6,0,0.0
1,2020-04-03,0.168,8.8,9.6,0,0.0
1,2020-04-03,0.207,8.8,9.6,0,0.0
1,2020-04-03,0.029,8.8,9.6,1,0.0389860805147358
1,2020-04-03,0.069,8.8,9.6,0,0.0
1,2020-04-03,0.064,8.8,9.6,1,0.0443630470356602
1,2020-04-03,0.051,8.8,9.6,0,0.0
1,2020-04-03,0.359,8.8,9.6,1,0.0258950158253984
1,2020-04-03,0.537,8.8,9.6,1,0.0319252095931401
1,2020-04-03,0.358,8.8,9.6,0,0.0
1,2020-04-04,0.099,14.5,10.7,1,0.0505659602173029
1,2020-04-04,0.08,14.5,10.7,0,0.0
1,2020-04-04,0.022,14.5,10.7,0,0.0
1,2020-04-04,0.091,14.5,10.7,0,0.0
1,2020-04-04,0.022,14.5,10.7,1,0.0445872668049561
1,2020-04-04,0.092,14.5,10.7,0,0.0
1,2020-04-04,0.022,14.5,10.7,0,0.0
1,2020-04-04,0.07,14.5,10.7,0,0.0
1,2020-04-04,0.043,14.5,10.7,1,0.0293856158768664
1,2020-04-04,0.289,14.5,10.7,0,0.0
1,2020-04-04,1.011,14.5,10.7,0,0.0
1,2020-04-04,0.525,14.5,10.7,1,0.025466177836253
1,2020-04-04,0.125,14.5,10.7,1,0.0221047110910576
1,2020-04-04,0.023,14.5,10.7,0,0.0
1,2020-04-04,0.671,14.5,10.7,0,0.0
1,2020-04-04,0.693,14.5,10.7,0,0.0
1,2020-04-04,0.147,14.5,10.7,0,0.0
1,2020-04-04,0.06,14.5,10.7,0,0.0
1,2020-04-04,0.069,14.5,10.7,1,0.0452892614295968
1,2020-04-04,0.047,14.5,10.7,0,0.0
1,2020-04-04,0.053,14.5,10.7,0,0.0
1,2020-04-04,0.099,14.5,10.7,1,0.0508160591532741
1,2020-04-04,0.434,14.5,10.7,0,0.0
1,2020-04-04,0.331,14.5,10.7,0,0.0
1,2020-04-05,0.137,19.3,5.5,0,0.0
1,2020-04-05,0.089,19.3,5.5,0,0.0
1,2020-04-05,0.021,19.3,5.5,1,0.0268675660481407
1,2020-04-05,0.092,19.3,5.5,0,0.0
1,2020-04-05,0.023,19.3,5.5,1,0.024102158236576
1,2020-04-05,0.057,19.3,5.5,0,0.0
1,2020-04-05,0.057,19.3,5.5,0,0.0
1,2020-04-05,0.02,19.3,5.5,0,0.0
1,2020-04-05,0.178,19.3,5.5,1,0.0236005048823691
1,2020-04-05,0.361,19.3,5.5,1,0.0125151216613288
1,2020-04-05,0.362,19.3,5.5,0,0.0
1,2020-04-05,0.174,19.3,5.5,0,0.0
1,2020-04-05,0.057,19.3,5.5,0,0.0
1,2020-04-05,0.068,19.3,5.5,0,0.0
1,2020-04-05,0.024,19.3,5.5,0,0.0
1,2020-04-05,0.245,19.3,5.5,1,0.0160354718610652
1,2020-04-05,0.038,19.3,5.5,0,0.0
1,2020-04-05,0.098,19.3,5.5,0,0.0
1,2020-04-05,0.216,19.3,5.5,0,0.0
1,2020-04-05,0.092,19.3,5.5,0,0.0
1,2020-04-05,0.027,19.3,5.5,0,0.0
1,2020-04-05,0.089,19.3,5.5,1,0.0147423060625271
1,2020-04-05,0.265,19.3,5.5,1,0.0231225409885163
1,2020-04-05,0.242,19.3,5.5,1,0.0179730497732005
1,2020-04-06,0.047,14.4,0.0,1,0.0
1,2020-04-06,0.139,14.4,0.0,0,0.0
1,2020-04-06,0.041,14.4,0.0,0,0.0
1,2020-04-06,0.08,14.4,0.0,1,0.0
1,2020-04-06,0.036,14.4,0.0,0,0.0
1,2020-04-06,0.066,14.4,0.0,0,0.0
1,2020-04-06,0.051,14.4,0.0,0,0.0
1,2020-04-06,0.234,14.4,0.0,0,0.0
1,2020-04-06,0.228,14.4,0.0,1,0.0
1,2020-04-06,0.73,14.4,0.0,0,0.0
1,2020-04-06,0.749,14.4,0.0,1,0.0
1,2020-04-06,0.073,14.4,0.0,0,0.0
1,2020-04-06,0.35,14.4,0.0,0,0.0
1,2020-04-06,0.311,14.4,0.0,0,0.0
1,2020-04-06,0.497,14.4,0.0,0,0.0
1,2020-04-06,0.396,14.4,0.0,0,0.0
1,2020-04-06,0.117,14.4,0.0,0,0.0
1,2020-04-06,0.107,14.4,0.0,0,0.0
1,2020-04-06,0.201,14.4,0.0,0,0.0
1,2020-04-06,0.039,14.4,0.0,0,0.0
1,2020-04-06,0.092,14.4,0.0,1,0.0
1,2020-04-06,0.063,14.4,0.0,0,0.0
1,2020-04-06,0.572,14.4,0.0,0,0.0
1,2020-04-06,0.191,14.4,0.0,0,0.0
1,2020-04-07,0.093,16.9,7.2,0,0.0
1,2020-04-07,0.021,16.9,7.2,0,0.0
1,2020-04-07,0.09,16.9,7.2,0,0.0
1,2020-04-07,0.019,16.9,7.2,1,0.0288255470620493
1,2020-04-07,0.091,16.9,7.2,0,0.0
1,2020-04-07,0.019,16.9,7.2,0,0.0
1,2020-04-07,0.081,16.9,7.2,0,0.0
1,2020-04-07,0.199,16.9,7.2,0,0.0
1,2020-04-07,0.198,16.9,7.2,1,0.0287217959470891
1,2020-04-07,0.227,16.9,7.2,0,0.0
1,2020-04-07,0.159,16.9,7.2,0,0.0
1,2020-04-07,0.242,16.9,7.2,0,0.0
1,2020-04-07,0.545,16.9,7.2,0,0.0
1,2020-04-07,0.42,16.9,7.2,0,0.0
1,2020-04-07,0.052,16.9,7.2,0,0.0
1,2020-04-07,0.135,16.9,7.2,1,0.0329862178858805
1,2020-04-07,0.162,16.9,7.2,1,0.0249156565259425
1,2020-04-07,0.026,16.9,7.2,0,0.0
1,2020-04-07,0.099,16.9,7.2,0,0.0
1,2020-04-07,0.03,16.9,7.2,0,0.0
1,2020-04-07,0.133,16.9,7.2,0,0.0
1,2020-04-07,0.062,16.9,7.2,1,0.0315323822595683
1,2020-04-07,0.372,16.9,7.2,0,0.0
1,2020-04-07,0.185,16.9,7.2,1,0.0338984233617944
1,2020-04-08,0.097,17.1,10.7,1,0.0422217543555867
1,2020-04-08,0.022,17.1,10.7,1,0.0311157965947785
1,2020-04-08,0.082,17.1,10.7,0,0.0
1,2020-04-08,0.027,17.1,10.7,0,0.0
1,2020-04-08,0.043,17.1,10.7,0,0.0
1,2020-04-08,0.075,17.1,10.7,0,0.0
1,2020-04-08,0.033,17.1,10.7,0,0.0
1,2020-04-08,0.26,17.1,10.7,0,0.0
1,2020-04-08,0.364,17.1,10.7,1,0.036446022932739
1,2020-04-08,0.342,17.1,10.7,0,0.0
1,2020-04-08,0.327,17.1,10.7,0,0.0
1,2020-04-08,0.369,17.1,10.7,0,0.0
1,2020-04-08,0.324,17.1,10.7,0,0.0
1,2020-04-08,0.347,17.1,10.7,1,0.0357965681180132
1,2020-04-08,0.35,17.1,10.7,0,0.0
1,2020-04-08,0.093,17.1,10.7,0,0.0
1,2020-04-08,0.08,17.1,10.7,1,0.0492425379090712
1,2020-04-08,0.062,17.1,10.7,0,0.0
1,2020-04-08,0.079,17.1,10.7,0,0.0
1,2020-04-08,0.055,17.1,10.7,0,0.0
1,2020-04-08,0.075,17.1,10.7,0,0.0
1,2020-04-08,0.276,17.1,10.7,1,0.0486204764562748
1,2020-04-08,0.521,17.1,10.7,0,0.0
1,2020-04-08,0.275,17.1,10.7,0,0.0
1,2020-04-09,0.164,19.0,9.2,0,0.0
1,2020-04-09,0.03,19.0,9.2,0,0.0
1,2020-04-09,0.087,19.0,9.2,0,0.0
1,2020-04-09,0.03,19.0,9.2,0,0.0
1,2020-04-09,0.079,19.0,9.2,0,0.0
1,2020-04-09,0.043,19.0,9.2,0,0.0
1,2020-04-09,0.066,19.0,9.2,1,0.0400317239972259
1,2020-04-09,0.055,19.0,9.2,0,0.0
1,2020-04-09,0.171,19.0,9.2,1,0.0374279042868249
1,2020-04-09,0.223,19.0,9.2,0,0.0
1,2020-04-09,0.403,19.0,9.2,1,0.0248454218346085
1,2020-04-09,0.142,19.0,9.2,0,0.0
1,2020-04-09,0.614,19.0,9.2,1,0.0389426056979118
1,2020-04-09,0.5,19.0,9.2,1,0.0205462018823779
1,2020-04-09,0.375,19.0,9.2,0,0.0
1,2020-04-09,0.251,19.0,9.2,0,0.0
1,2020-04-09,0.088,19.0,9.2,0,0.0
1,2020-04-09,0.092,19.0,9.2,1,0.021623854141302
1,2020-04-09,0.052,19.0,9.2,0,0.0
1,2020-04-09,0.079,19.0,9.2,0,0.0
1,2020-04-09,0.085,19.0,9.2,0,0.0
1,2020-04-09,0.1,19.0,9.2,1,0.0245067930799339
1,2020-04-09,0.274,19.0,9.2,0,0.0
1,2020-04-09,0.457,19.0,9.2,0,0.0
1,2020-04-10,0.239,18.2,0.1,0,0.0
1,2020-04-10,0.058,18.2,0.1,1,0.0004974639929175
1,2020-04-10,0.08,18.2,0.1,0,0.0
1,2020-04-10,0.031,18.2,0.1,0,0.0
1,2020-04-10,0.086,18.2,0.1,0,0.0
1,2020-04-10,0.034,18.2,0.1,0,0.0
1,2020-04-10,0.072,18.2,0.1,0,0.0
1,2020-04-10,0.057,18.2,0.1,1,0.0004973187893175
1,2020-04-10,0.072,18.2,0.1,0,0.0
1,2020-04-10,0.406,18.2,0.1,0,0.0
1,2020-04-10,0.035,18.2,0.1,0,0.0
1,2020-04-10,0.09,18.2,0.1,0,0.0
1,2020-04-10,0.037,18.2,0.1,0,0.0
1,2020-04-10,0.073,18.2,0.1,1,0.0004411068669193
1,2020-04-10,0.366,18.2,0.1,1,0.0002232845611329
1,2020-04-10,0.057,18.2,0.1,0,0.0
1,2020-04-10,0.15,18.2,0.1,0,0.0
1,2020-04-10,0.035,18.2,0.1,0,0.0
1,2020-04-10,0.089,18.2,0.1,1,0.0002950385671723
1,2020-04-10,0.019,18.2,0.1,1,0.000276875153079
1,2020-04-10,0.106,18.2,0.1,0,0.0
1,2020-04-10,0.062,18.2,0.1,1,0.0004790172388343
1,2020-04-10,0.441,18.2,0.1,0,0.0
